@relation bayes_train

@attribute var_x numeric
@attribute 'delta_var_x' numeric
@attribute var_y numeric
@attribute 'delta_var_y' numeric
@attribute var_z numeric
@attribute 'delta_var_z' numeric
@attribute class {none,motion,tap}

@data
0.141091065,-0.061926138,0.058932533,0.0049306,0.067396068,-0.0039034,none
0.082540039,-0.058551026,0.070950901,0.012018367,0.079388764,0.011992696,none
0.047145289,-0.03539475,0.084887945,0.013937045,0.085786779,0.006398015,none
0.03314588,-0.01399941,0.088413464,0.003525519,0.088941764,0.003154985,none
0.026747829,-0.00639805,0.098535167,0.010121703,0.09615791,0.007216146,none
0.02393401,-0.002813819,0.140302285,0.041767118,0.098905698,0.002747788,none
0.029418581,0.00548457,0.184380641,0.044078356,0.100006283,0.001100585,none
0.039547606,0.010129026,0.227072258,0.042691617,0.097893181,-0.002113101,none
0.055245586,0.015697979,0.264943323,0.037871064,0.099973281,0.002080099,none
0.079076862,0.023831277,0.300914026,0.035970703,0.108664175,0.008690894,none
0.102203765,0.023126903,0.337728499,0.036814473,0.12359907,0.014934895,none
0.123334947,0.021131182,0.372892121,0.035163622,0.134652578,0.011053508,none
0.145188854,0.021853907,0.396136429,0.023244308,0.147518376,0.012865798,none
0.170062028,0.024873174,0.418749727,0.022613298,0.162368919,0.014850543,none
0.182531628,0.0124696,0.429355659,0.010605932,0.175341187,0.012972268,none
0.195357083,0.012825455,0.399361095,-0.029994565,0.189810239,0.014469052,none
0.240348913,0.04499183,0.388153515,-0.01120758,0.166624637,-0.023185601,none
0.281525382,0.041176469,0.403176463,0.015022948,0.112740053,-0.053884584,none
0.319095612,0.037570229,0.390838908,-0.012337555,0.076541882,-0.036198171,none
0.396778417,0.077682805,0.364058075,-0.026780833,0.067718882,-0.008822999,none
0.529670116,0.132891699,0.38725838,0.023200305,0.066167057,-0.001551825,none
0.688818057,0.159147942,0.493189445,0.105931065,0.066123035,-4.40218E-05,none
0.803850961,0.115032904,0.565860899,0.072671454,0.06419701,-0.001926025,none
0.822836019,0.018985058,0.558127423,-0.007733476,0.060968632,-0.003228378,none
0.801679154,-0.021156865,0.517490249,-0.040637174,0.057582513,-0.003386119,none
0.806107184,0.00442803,0.487847885,-0.029642364,0.050641508,-0.006941005,none
0.815473144,0.00936596,0.469053607,-0.018794278,0.041275561,-0.009365947,none
0.815473133,-1.09275E-08,0.463110483,-0.005943124,0.032415908,-0.008859653,none
0.799063446,-0.016409687,0.466632395,0.003521911,0.028508838,-0.00390707,none
0.770976561,-0.028086885,0.488233181,0.021600787,0.027188132,-0.001320706,none
0.701918648,-0.069057913,0.526738885,0.038505703,0.026542452,-0.000645679,none
0.600841112,-0.101077536,0.519342983,-0.007395902,0.026542452,0,none
0.52789816,-0.072942952,0.452779759,-0.066563224,0.068441634,0.041899181,none
0.453040192,-0.074857967,0.395692557,-0.057087202,0.106136594,0.03769496,none
0.355987141,-0.097053052,0.34404222,-0.051650337,0.140140937,0.034004344,none
0.386741087,0.030753946,0.299193483,-0.044848737,0.187139467,0.046998529,none
0.443971392,0.057230305,0.277093785,-0.022099698,0.204631417,0.017491951,none
0.372477537,-0.071493855,0.274833921,-0.002259864,0.199260561,-0.005370856,none
0.291914882,-0.080562654,0.385831367,0.110997446,0.225674535,0.026413974,none
0.307854999,0.015940117,0.53856655,0.152735183,0.294116051,0.068441516,motion
0.503989868,0.196134868,0.743495165,0.204928615,0.401415526,0.107299475,motion
0.799184503,0.295194635,0.861870198,0.118375033,0.501201692,0.099786166,motion
0.834810365,0.035625862,0.86131257,-0.000557628,0.592979291,0.091777598,motion
0.82254254,-0.012267825,0.877105898,0.015793328,0.635736866,0.042757575,motion
0.799826512,-0.022716027,1.376036777,0.498930878,0.707953429,0.072216563,motion
0.838203833,0.038377321,1.868859356,0.49282258,0.816966135,0.109012706,motion
0.88268205,0.044478217,2.337432433,0.468573077,0.916752287,0.099786152,motion
0.929405457,0.046723406,2.759157377,0.421724944,1.008056617,0.09130433,motion
0.97260333,0.043197873,3.113104753,0.353947376,1.090618653,0.082562036,motion
1.0124591,0.03985577,3.378216758,0.265112005,1.163521244,0.072902591,motion
1.045916815,0.033457715,3.536432876,0.158216118,1.280766318,0.117245073,motion
1.007440442,-0.038476373,3.620957618,0.084524742,1.434572723,0.153806406,motion
1.001456941,-0.005983502,3.693995971,0.073038353,1.60479616,0.170223437,motion
0.996229172,-0.005227769,3.693742849,-0.000253122,1.737394395,0.132598235,motion
0.99000721,-0.006221961,3.697587577,0.003844729,1.808169194,0.070774799,motion
0.956171632,-0.033835579,3.774353212,0.076765634,1.817175644,0.00900645,motion
0.914496237,-0.041675394,3.915227763,0.140874551,1.817516823,0.000341179,motion
0.957418965,0.042922728,3.999150918,0.083923155,1.808536068,-0.008980755,motion
1.049207567,0.091788601,3.841690529,-0.157460389,1.732331638,-0.07620443,motion
1.171372238,0.122164671,3.569890725,-0.271799805,1.591776235,-0.140555403,motion
1.13192733,-0.039444908,3.225221127,-0.344669597,1.370955268,-0.220820966,motion
0.920380653,-0.211546677,3.011986887,-0.21323424,1.12407618,-0.246879088,motion
0.980087264,0.059706611,3.191601921,0.179615034,0.85250737,-0.27156881,motion
1.006064691,0.025977427,3.500865623,0.309263702,0.642340237,-0.210167133,motion
1.097633183,0.091568492,3.595600091,0.094734469,0.649530704,0.007190467,motion
1.158693509,0.061060327,3.566269567,-0.029330524,0.644633118,-0.004897586,motion
1.171474949,0.01278144,3.41134789,-0.154921677,0.636782299,-0.007850819,motion
1.164486249,-0.006988701,3.130831421,-0.280516469,0.630747443,-0.006034857,motion
1.155975076,-0.008511173,2.733832865,-0.396998556,0.629224968,-0.001522475,motion
1.154364556,-0.00161052,2.222942378,-0.510890487,0.638965132,0.009740165,motion
1.165238313,0.010873757,1.629343042,-0.593599336,0.638965132,2.73115E-14,motion
1.159295166,-0.005943147,1.022877912,-0.60646513,0.616751721,-0.022213411,motion
1.100436002,-0.058859165,0.549010993,-0.473866919,0.583290376,-0.033461345,motion
0.992123987,-0.108312015,0.252822198,-0.296188795,0.542935653,-0.040354723,motion
0.869915279,-0.122208708,0.133816215,-0.119005983,0.527986082,-0.01494957,motion
0.796891615,-0.073023664,0.102486291,-0.031329924,0.533210173,0.005224091,motion
0.792845139,-0.004046476,0.101293993,-0.001192298,0.526441592,-0.006768581,motion
0.811771494,0.018926355,0.100534592,-0.000759401,0.495008974,-0.031432618,motion
0.844788976,0.033017482,0.098847028,-0.001687565,0.438805958,-0.056203016,motion
0.84478898,4.20039E-09,0.099947607,0.001100579,0.380431043,-0.058374915,motion
0.805168006,-0.039620974,0.102060721,0.002113114,0.337746825,-0.042684218,motion
0.707366557,-0.097801449,0.104643423,0.002582702,0.313798176,-0.023948648,motion
0.55856778,-0.148798778,0.104643428,4.82671E-09,0.302821703,-0.010976473,motion
0.395255961,-0.163311819,0.096425755,-0.008217673,0.302821703,0,motion
0.24950578,-0.145750181,0.083860765,-0.01256499,0.304622998,0.001801295,motion
0.13504518,-0.1144606,0.063041413,-0.020819352,0.307176356,0.002553358,motion
0.070231852,-0.064813329,0.042009276,-0.021032137,0.308970305,0.001793949,motion
0.041396585,-0.028835267,0.025107974,-0.016901302,0.30927847,0.000308165,motion
0.026630434,-0.014766151,0.012836486,-0.012271489,0.305943709,-0.003334761,motion
0.0222868,-0.004343633,0.007993917,-0.004842569,0.292461564,-0.013482145,motion
0.021553078,-0.000733722,0.006526472,-0.001467445,0.258402199,-0.034059365,motion
0.023170935,0.001617857,0.006515466,-1.10054E-05,0.20212572,-0.056276479,motion
0.025592217,0.002421282,0.006379727,-0.000135739,0.136453922,-0.065671797,none
0.027041318,0.001449101,0.006236651,-0.000143076,0.094004441,-0.042449481,none
0.027188062,0.000146744,0.006075232,-0.00016142,0.066104657,-0.027899784,none
0.027188062,0,0.006056888,-1.83435E-05,0.055601438,-0.010503219,none
0.027089009,-9.90524E-05,0.006438426,0.000381538,0.053561686,-0.002039752,none
0.025973752,-0.001115257,0.005763399,-0.000675027,0.053924881,0.000363195,none
0.024961216,-0.001012536,0.004915946,-0.000847453,0.053693763,-0.000231118,none
0.0183834,-0.006577816,0.004002458,-0.000913488,0.049375818,-0.004317945,none
0.010899438,-0.007483962,0.003503524,-0.000498935,0.040941683,-0.008434134,none
0.007249172,-0.003650266,0.003360447,-0.000143076,0.031770158,-0.009171526,none
0.004882919,-0.002366253,0.003151336,-0.000209112,0.021641125,-0.010129033,none
0.004534401,-0.000348518,0.003213702,6.23661E-05,0.012396226,-0.009244899,none
0.004736174,0.000201773,0.002681757,-0.000531945,0.007029058,-0.005367168,none
0.004618779,-0.000117395,0.002270873,-0.000410884,0.005059013,-0.001970045,none
0.004618779,0,0.002406612,0.000135739,0.005429542,0.000370529,none
0.004461029,-0.00015775,0.002769804,0.000363192,0.006056874,0.000627332,none
0.004295941,-0.000165087,0.003507191,0.000737388,0.006955683,0.000898809,none
0.005059012,0.000763071,0.003885056,0.000377864,0.007671062,0.000715379,none
0.005928472,0.00086946,0.004765519,0.000880464,0.008727621,0.001056559,none
0.007172131,0.001243659,0.005323146,0.000557626,0.009112823,0.000385202,none
0.008111295,0.000939164,0.005884441,0.000561295,0.009699801,0.000586978,none
0.008727621,0.000616326,0.005910121,2.56806E-05,0.009461343,-0.000238458,none
0.009773175,0.001045554,0.005792727,-0.000117395,0.00830573,-0.001155613,none
0.009010104,-0.000763071,0.005792727,0,0.006236629,-0.002069101,none
0.008580877,-0.000429227,0.005356158,-0.000436568,0.004677469,-0.001559161,none
0.008580877,0,0.005792727,0.000436568,0.003591563,-0.001085906,none
0.00928525,0.000704373,0.006497104,0.000704378,0.002711098,-0.000880465,none
0.010506897,0.001221647,0.007172133,0.000675028,0.003228371,0.000517273,none
0.012102742,0.001595845,0.007817812,0.000645679,0.004930607,0.001702236,none
0.013570185,0.001467444,0.008070946,0.000253133,0.007263848,0.002333241,none
0.016743532,0.003173347,0.008287394,0.000216448,0.010213415,0.002949567,none
0.01967842,0.002934887,0.008217691,-6.97028E-05,0.012102753,0.001889338,none
0.022686679,0.003008259,0.007909528,-0.000308163,0.01380866,0.001705907,none
0.024869502,0.002182823,0.007909528,0,0.014597411,0.000788751,none
0.024986897,0.000117396,0.00814065,0.000231122,0.014542381,-5.50304E-05,none
0.024887845,-9.90524E-05,0.008052602,-8.8048E-05,0.014421316,-0.000121065,none
0.024638379,-0.000249465,0.007700419,-0.000352183,0.013793984,-0.000627332,none
0.023020523,-0.001617857,0.007084096,-0.000616323,0.013423455,-0.000370529,none
0.022286801,-0.000733722,0.005517601,-0.001566494,0.013423455,0,none
0.019351914,-0.002934888,0.00417856,-0.001339041,0.013423455,0,none
0.015422833,-0.003929081,0.002769816,-0.001408744,0.011827607,-0.001595847,none
0.011955997,-0.003466836,0.002186505,-0.000583311,0.011064536,-0.000763071,none
0.006966689,-0.004989309,0.001537159,-0.000649346,0.011046194,-1.83424E-05,none
0.004677477,-0.002289212,0.00145278,-8.4379E-05,0.010844421,-0.000201773,none
0.004402331,-0.000275146,0.00150781,5.50297E-05,0.010459217,-0.000385204,none
0.004149197,-0.000253134,0.00150781,0,0.01019508,-0.000264138,none
0.004002453,-0.000146744,0.00145278,-5.50297E-05,0.01045922,0.00026414,none
0.00403547,3.30175E-05,0.001390413,-6.2367E-05,0.010580284,0.000121065,none
0.004442686,0.000407216,0.001390413,9.57686E-11,0.01045922,-0.000121065,none
0.00456375,0.000121064,0.001390413,0,0.010048333,-0.000410886,none
0.00456375,0,0.001390413,0,0.009138516,-0.000909817,none
0.004824221,0.000260471,0.00115929,-0.000231123,0.008599228,-0.000539288,none
0.004824221,0,0.000862132,-0.000297159,0.008070946,-0.000528282,none
0.004824221,0,0.000480594,-0.000381537,0.008012247,-5.86988E-05,none
0.00432529,-0.000498931,0.000601659,0.000121065,0.008232364,0.000220117,none
0.0039034,-0.00042189,0.000715388,0.000113728,0.008423132,0.000190768,none
0.003433818,-0.000469582,0.000774086,5.86983E-05,0.008423132,0,none
0.003653935,0.000220117,0.000803435,2.9349E-05,0.007905858,-0.000517274,none
0.003962098,0.000308163,0.000803435,0,0.006163271,-0.001742587,none
0.004490378,0.00052828,0.000865802,6.23671E-05,0.00427027,-0.001893,none
0.005062681,0.000572303,0.000865802,0,0.003448502,-0.000821768,none
0.004882919,-0.000179762,0.000865802,0,0.003444833,-3.66904E-06,none
0.004824221,-5.86978E-05,0.000865802,0,0.003298088,-0.000146745,none
0.006177938,0.001353717,0.000920832,5.50298E-05,0.003243059,-5.50294E-05,none
0.007190474,0.001012536,0.000920832,0,0.003360453,0.000117394,none
0.007058404,-0.00013207,0.001115269,0.000194437,0.003316424,-4.40288E-05,none
0.007113433,5.50291E-05,0.001155624,4.03552E-05,0.003008254,-0.000308169,none
0.006985032,-0.000128401,0.001188642,3.30179E-05,0.002656065,-0.000352189,none
0.007043729,5.86977E-05,0.001067576,-0.000121065,0.002435949,-0.000220116,none
0.006398054,-0.000645675,0.001067576,0,0.002186484,-0.000249465,none
0.005737705,-0.00066035,0.001188642,0.000121065,0.002124118,-6.23662E-05,none
0.005469896,-0.000267809,0.001507812,0.00031917,0.002054415,-6.97035E-05,none
0.00506268,-0.000407216,0.001760947,0.000253135,0.002124118,6.97031E-05,none
0.004123517,-0.000939164,0.001830652,6.97044E-05,0.002054415,-6.97031E-05,none
0.003316423,-0.000807094,0.001830652,0,0.002039741,-1.4674E-05,none
0.002975242,-0.000341181,0.001830652,0,0.001948026,-9.17146E-05,none
0.002975242,0,0.001830652,0,0.001948026,0,none
0.002975242,1.77809E-17,0.001760947,-6.97044E-05,0.001948026,0,none
0.002788143,-0.000187099,0.001760947,0,0.002142462,0.000194436,none
0.002773468,-1.46744E-05,0.001760947,0,0.001948026,-0.000194436,none
0.002828497,5.50291E-05,0.001977396,0.000216449,0.001746253,-0.000201773,none
0.003063288,0.000234791,0.002241537,0.000264141,0.001467439,-0.000278814,none
0.003562219,0.000498931,0.002289229,4.76925E-05,0.001390398,-7.70408E-05,none
0.003562219,0,0.002289229,0,0.001467439,7.70408E-05,none
0.003562219,-1.77809E-17,0.002476329,0.0001871,0.001654538,0.000187099,none
0.003727307,0.000165087,0.002289229,-0.0001871,0.001507795,-0.000146743,none
0.003727307,0,0.002241537,-4.76925E-05,0.001100582,-0.000407214,none
0.003830028,0.000102721,0.002186507,-5.50298E-05,0.00095017,-0.000150412,none
0.004149197,0.000319169,0.002186507,0,0.000939164,-1.10059E-05,none
0.004240912,9.17152E-05,0.002186507,0,0.000920821,-1.83431E-05,none
0.0039034,-0.000337512,0.002186507,0,0.000895141,-2.56804E-05,none
0.003562219,-0.000341181,0.001848993,-0.000337514,0.000862123,-3.30176E-05,none
0.003738312,0.000176093,0.001507812,-0.000341182,0.000627333,-0.00023479,none
0.003885057,0.000146744,0.001540829,3.3017E-05,0.000880469,0.000253136,none
0.003756655,-0.000128401,0.00150781,-3.30184E-05,0.001159285,0.000278816,none
0.003444824,-0.000311832,0.001408756,-9.90539E-05,0.001115262,-4.40237E-05,none
0.003683283,0.00023846,0.001159289,-0.000249468,0.001041889,-7.33727E-05,none
0.003738313,5.50293E-05,0.001096922,-6.23669E-05,0.001232658,0.000190769,none
0.004123517,0.000385204,0.001096922,0,0.001232658,0,none
0.004196889,7.33722E-05,0.001173963,7.70411E-05,0.001243664,1.10057E-05,none
0.004240912,4.40233E-05,0.001096922,-7.70411E-05,0.001243664,0,none
0.004549075,0.000308163,0.001067573,-2.93486E-05,0.001243664,0,none
0.004549075,-1.82146E-17,0.001115265,4.76923E-05,0.001100587,-0.000143076,none
0.004549075,0,0.00115562,4.0355E-05,0.001243664,0.000143076,none
0.00482789,0.000278814,0.001041893,-0.000113727,0.001232658,-1.10057E-05,none
0.004882919,5.50291E-05,0.001041893,0,0.001214315,-1.83429E-05,none
0.004824221,-5.86978E-05,0.001041893,0,0.001214315,0,none
0.004031802,-0.000792419,0.001041893,0,0.001096919,-0.000117396,none
0.002509329,-0.001522473,0.001041893,0,0.001243665,0.000146746,none
0.001702235,-0.000807094,0.001041893,0,0.001628872,0.000385207,none
0.001361054,-0.000341181,0.000821775,-0.000220119,0.001702245,7.33729E-05,none
0.001159281,-0.000201773,0.000821775,0,0.001702245,0,none
0.001096914,-6.23664E-05,0.00086213,4.0355E-05,0.001889345,0.0001871,none
0.001027211,-6.97036E-05,0.000939172,7.70422E-05,0.002270878,0.000381533,none
0.001096914,6.97036E-05,0.000807101,-0.00013207,0.002535016,0.000264138,none
0.001173955,7.70408E-05,0.000774085,-3.30169E-05,0.002876196,0.00034118,none
0.001159281,-1.46744E-05,0.000862132,8.80474E-05,0.00292022,4.40242E-05,none
0.001067566,-9.17152E-05,0.00092083,5.86981E-05,0.002711108,-0.000209112,none
0.001067566,0,0.0008658,-5.50299E-05,0.00268176,-2.93482E-05,none
0.001067566,0,0.000656689,-0.000209112,0.002802824,0.000121064,none
0.001067566,0,0.000821776,0.000165087,0.003298085,0.000495261,none
0.000968513,-9.90525E-05,0.001361062,0.000539287,0.003448497,0.000150412,none
0.001008868,4.03547E-05,0.001379406,1.83434E-05,0.003580567,0.00013207,none
0.00121431,0.000205442,0.001390412,1.10061E-05,0.003580567,0,none
0.001096914,-0.000117396,0.001390412,0,0.003580567,0,none
0.001232653,0.000135739,0.001672896,0.000282484,0.003738317,0.00015775,none
0.001628863,0.00039621,0.001801299,0.000128403,0.003888729,0.000150413,none
0.002920213,0.00129135,0.001801299,0,0.003888729,0,none
0.003228376,0.000308163,0.001801299,0,0.00359157,-0.00029716,none
0.002920213,-0.000308163,0.001819642,1.83434E-05,0.002828493,-0.000763076,none
0.002920213,7.11237E-17,0.001830647,1.10047E-05,0.00232956,-0.000498933,none
0.003521865,0.000601652,0.002215851,0.000385204,0.002289206,-4.03545E-05,none
0.003800679,0.000278814,0.002920224,0.000704373,0.002388258,9.90518E-05,none
0.004050145,0.000249465,0.00359158,0.000671356,0.003004582,0.000616325,none
0.004461029,0.000410884,0.004090511,0.000498931,0.004094157,0.001089574,none
0.005352501,0.000891472,0.004295954,0.000205443,0.005117696,0.00102354,none
0.005763385,0.000410884,0.004472048,0.000176094,0.005634969,0.000517272,none
0.005851431,8.80466E-05,0.004472048,0,0.005645975,1.10059E-05,none
0.00561664,-0.000234791,0.004472048,0,0.005781713,0.000135738,none
0.00561664,-3.55618E-17,0.004607787,0.000135739,0.005884434,0.000102721,none
0.005811077,0.000194436,0.004710508,0.000102721,0.006379699,0.000495265,none
0.005998176,0.000187099,0.004589443,-0.000121064,0.007425258,0.001045559,none
0.00651545,0.000517274,0.004681158,9.17154E-05,0.008287386,0.000862128,none
0.007230829,0.000715379,0.004765537,8.43781E-05,0.009138507,0.000851121,none
0.007318875,8.80466E-05,0.004442697,-0.00032284,0.009919924,0.000781417,none
0.007318875,3.55618E-17,0.003797018,-0.000645679,0.010165723,0.000245798,none
0.007058404,-0.000260471,0.003433823,-0.000363195,0.010165723,0,none
0.005792734,-0.00126567,0.003298084,-0.000135739,0.010165723,0,none
0.005502914,-0.00028982,0.003155007,-0.000143076,0.010107027,-5.86962E-05,none
0.005928473,0.000425559,0.003155007,0,0.010184068,7.70418E-05,none
0.006104566,0.000176093,0.003155007,0,0.010345488,0.000161419,none
0.005792734,-0.000311832,0.002993588,-0.000161419,0.010488563,0.000143075,none
0.005704687,-8.80467E-05,0.002476314,-0.000517274,0.010345488,-0.000143075,none
0.005499245,-0.000205442,0.001893006,-0.000583309,0.009406324,-0.000939164,none
0.004710494,-0.000788751,0.001306029,-0.000586977,0.007777462,-0.001628862,none
0.00329808,-0.001412414,0.001008871,-0.000297157,0.005884461,-0.001893001,none
0.002069096,-0.001228984,0.000645679,-0.000363192,0.004472048,-0.001412414,none
0.001390403,-0.000678693,0.0008071,0.000161421,0.003976785,-0.000495262,none
0.001654543,0.00026414,0.0008071,0,0.004050158,7.33724E-05,none
0.001683892,2.93488E-05,0.0008071,0,0.004094181,4.40234E-05,none
0.001654543,-2.93488E-05,0.0008071,0,0.004094181,0,none
0.00155549,-9.90524E-05,0.0008071,0,0.00385572,-0.000238461,none
0.00155549,0,0.000803431,-3.66855E-06,0.003503531,-0.000352189,none
0.001507798,-4.7692E-05,0.000792425,-1.10058E-05,0.003140336,-0.000363195,none
0.001449101,-5.86977E-05,0.000920827,0.000128402,0.002846845,-0.000293491,none
0.001335374,-0.000113727,0.001008873,8.80467E-05,0.002769803,-7.70414E-05,none
0.00121431,-0.000121064,0.000895146,-0.000113727,0.00306696,0.000297157,none
0.001085909,-0.000128401,0.000895146,0,0.003081635,1.46753E-05,none
0.001085909,0,0.000895146,0,0.003004594,-7.70413E-05,none
0.00121431,0.000128401,0.000895146,0,0.002773473,-0.000231121,none
0.001595845,0.000381535,0.000774082,-0.000121064,0.002535015,-0.000238458,none
0.001948032,0.000352186,0.000895146,0.000121064,0.00228922,-0.000245795,none
0.002039747,9.17152E-05,0.001008873,0.000113727,0.002182829,-0.00010639,none
0.00234791,0.000308163,0.00136106,0.000352187,0.00228922,0.00010639,none
0.002975242,0.000627332,0.001614194,0.000253134,0.002333243,4.40239E-05,none
0.003415476,0.000440233,0.00159952,-1.46746E-05,0.002347918,1.4675E-05,none
0.003591569,0.000176093,0.001742595,0.000143075,0.002535017,0.000187098,none
0.003855709,0.00026414,0.001537149,-0.000205446,0.002975249,0.000440232,none
0.003521865,-0.000333843,0.001526143,-1.10066E-05,0.002711106,-0.000264143,none
0.003855709,0.000333843,0.001449101,-7.70417E-05,0.002329568,-0.000381538,none
0.004295942,0.000440233,0.001214309,-0.000234792,0.001746257,-0.000583311,none
0.004442686,0.000146744,0.000950168,-0.000264141,0.00109691,-0.000649347,none
0.004472035,2.93489E-05,0.000880465,-6.97035E-05,0.00109691,0,none
0.004196889,-0.000275146,0.000880465,0,0.001320695,0.000223785,none
0.003415475,-0.000781414,0.000950168,6.97035E-05,0.001320695,0,none
0.003415475,3.55618E-17,0.000950168,0,0.001390398,6.9703E-05,none
0.003004591,-0.000410884,0.000880465,-6.97035E-05,0.001390398,0,none
0.002553352,-0.000451239,0.000803424,-7.70407E-05,0.001390398,0,none
0.002476311,-7.70408E-05,0.000774075,-2.93488E-05,0.001390398,0,none
0.002333236,-0.000143076,0.000675023,-9.90523E-05,0.001467439,7.70408E-05,none
0.002270869,-6.23664E-05,0.000601651,-7.33721E-05,0.001467439,0,none
0.002201166,-6.97036E-05,0.000601651,0,0.001537142,6.97035E-05,none
0.00197738,-0.000223785,0.000715378,0.000113727,0.001537142,0,none
0.002201166,0.000223785,0.000774075,5.86977E-05,0.001599509,6.23663E-05,none
0.00247998,0.000278814,0.001027211,0.000253135,0.001848974,0.000249465,none
0.002729445,0.000249465,0.001096914,6.97034E-05,0.00206909,0.000220116,none
0.003243051,0.000513605,0.001067565,-2.93489E-05,0.002124119,5.50296E-05,none
0.003433818,0.000190768,0.001008867,-5.86977E-05,0.002069094,-5.50254E-05,none
0.003727307,0.000293489,0.000920821,-8.80466E-05,0.002186492,0.000117398,none
0.003947424,0.000220117,0.000803425,-0.000117395,0.001977382,-0.00020911,none
0.00356222,-0.000385204,0.000807094,3.66857E-06,0.001948033,-2.93494E-05,none
0.003727308,0.000165088,0.000939165,0.000132071,0.002069098,0.000121065,none
0.003708965,-1.83429E-05,0.001041887,0.000102722,0.002069098,0,none
0.003855709,0.000146744,0.001155614,0.000113728,0.002241524,0.000172426,none
0.004472035,0.000616326,0.001507804,0.00035219,0.002124128,-0.000117396,none
0.004681146,0.000209111,0.001537153,2.93491E-05,0.001801293,-0.000322835,none
0.004824222,0.000143076,0.001537153,1.53229E-10,0.001262008,-0.000539285,none
0.00446103,-0.000363192,0.001452775,-8.43782E-05,0.001012542,-0.000249466,none
0.003591569,-0.00086946,0.001115263,-0.000337512,0.000950175,-6.23665E-05,none
0.002828498,-0.000763071,0.001008873,-0.00010639,0.000950176,5.55457E-10,none
0.002329567,-0.000498931,0.000627337,-0.000381535,0.00067503,-0.000275146,none
0.001801287,-0.00052828,0.000498936,-0.000128401,0.00056864,-0.00010639,none
0.001614188,-0.000187099,0.000509942,1.10059E-05,0.00056864,0,none
0.001801287,0.000187099,0.000509942,0,0.00056864,0,none
0.001922351,0.000121064,0.000509942,0,0.000920827,0.000352188,none
0.001801287,-0.000121064,0.000509942,0,0.001012543,9.17155E-05,none
0.001801287,0,0.00051361,3.66862E-06,0.001096921,8.43783E-05,none
0.001801287,0,0.00051361,0,0.001096921,-4.40535E-10,none
0.001922351,0.000121064,0.000656686,0.000143076,0.001067571,-2.93495E-05,none
0.001889334,-3.30175E-05,0.000792425,0.000135739,0.001115263,4.76921E-05,none
0.001995723,0.00010639,0.001188635,0.00039621,0.001155618,4.03549E-05,none
0.002039747,4.40233E-05,0.001262007,7.33723E-05,0.001232659,7.70405E-05,none
0.002270869,0.000231122,0.001537153,0.000275146,0.001243665,1.1006E-05,none
0.0027698,0.000498931,0.001746264,0.000209111,0.001100587,-0.000143077,none
0.002861515,9.17155E-05,0.001408749,-0.000337515,0.001243665,0.000143077,none
0.002828498,-3.30176E-05,0.001302358,-0.00010639,0.001100587,-0.000143077,none
0.002729445,-9.90526E-05,0.001188631,-0.000113728,0.001096919,-3.66847E-06,none
0.002681753,-4.76919E-05,0.001302358,0.000113728,0.001085913,-1.10057E-05,none
0.002729445,4.76919E-05,0.001408749,0.00010639,0.001085913,0,none
0.002623056,-0.00010639,0.001507802,9.9053E-05,0.000920824,-0.000165089,none
0.002623056,0,0.001599517,9.17157E-05,0.000920824,0,none
0.002623056,3.55618E-17,0.001599517,0,0.001085913,0.000165089,none
0.002388264,-0.000234791,0.001507802,-9.17157E-05,0.001537156,0.000451243,none
0.001760932,-0.000627332,0.001599517,9.17157E-05,0.001922363,0.000385207,none
0.001067565,-0.000693367,0.001507802,-9.17157E-05,0.002417628,0.000495265,none
0.001008868,-5.86977E-05,0.001507802,0,0.002417628,2.1069E-10,none
0.001085909,7.70409E-05,0.001628865,0.000121064,0.00233325,-8.43784E-05,none
0.001096914,1.10058E-05,0.001654546,2.56804E-05,0.00233325,0,none
0.001100583,3.6686E-06,0.001654546,0,0.002564373,0.000231123,none
0.000939164,-0.000161419,0.001654546,0,0.002564373,0,none
0.000920821,-1.83431E-05,0.001449103,-0.000205442,0.002564373,0,none
0.000895141,-2.56803E-05,0.001507802,5.86982E-05,0.00233325,-0.000231123,none
0.000920821,2.56803E-05,0.001537153,2.93516E-05,0.00233325,0,none
0.000953839,3.30174E-05,0.001262007,-0.000275146,0.00233325,0,none
0.000920821,-3.30176E-05,0.001302362,4.03549E-05,0.00233325,0,none
0.001008868,8.80466E-05,0.001507807,0.000205444,0.002916562,0.000583312,none
0.001067565,5.86977E-05,0.001683901,0.000176095,0.003742001,0.00082544,none
0.001390403,0.000322838,0.001683901,0,0.00438401,0.000642008,none
0.001390403,0,0.001683901,0,0.005059036,0.000675026,none
0.001683892,0.000293489,0.001672896,-1.10057E-05,0.005268147,0.000209111,none
0.001948032,0.00026414,0.001672896,0,0.005517614,0.000249467,none
0.001948032,0,0.001834316,0.00016142,0.005737732,0.000220118,none
0.001995724,4.76919E-05,0.001830647,-3.66891E-06,0.005737732,0,none
0.00221584,0.000220117,0.001830647,0,0.005704713,-3.30181E-05,none
0.002711103,0.000495262,0.001948044,0.000117397,0.005561637,-0.000143076,none
0.003389795,0.000678693,0.002036091,8.80473E-05,0.005646016,8.43789E-05,none
0.004031802,0.000642007,0.00145278,-0.000583311,0.005646016,0,none
0.004736176,0.000704373,0.001243669,-0.000209111,0.005414893,-0.000231123,none
0.004472036,-0.00026414,0.000968522,-0.000275147,0.004710518,-0.000704375,none
0.003976773,-0.000495262,0.000792428,-0.000176094,0.004765547,5.50289E-05,none
